ID,full_model,slim_model,Title,Accession,Dataset,Genome assembly,Technical replicates,Biological replicates,File Format,File type,File format type,File size,Assay term name,Biosample name,Organ,Simple biosample summary,Batch,Target label,Download URL,Derived from,Genome annotation,Library,Paired end identifier,Paired with,Preferred Default,Run type,Read length,Mapped read length (nt),Cropped read length (nt),Cropped read length tolerance (nt),Mapped run type for bam files,Read length units,Output category,Output type,Index of,QC Metric,Lab,Project,Analysis step run,Date created,Analysis step version,Restricted file,Submitter comment,Status,,,,,,,,,,
/files/ENCFF723RKS/,x,,ENCFF723RKS,ENCFF723RKS,/experiments/ENCSR991ELG/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,2465727416,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS232KKV/,/biosamples/ENCBS543YEP/",SP1,/files/ENCFF723RKS/@@download/ENCFF723RKS.bigWig,"/files/ENCFF600FDY/,/files/ENCFF037WIZ/,/files/ENCFF970CZZ/,/files/ENCFF948YCQ/,/files/ENCFF822ODT/,/files/ENCFF936FZX/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/38c8c272-f5b8-4c2a-9b69-a75f60a5b7da/,2020-12-06T18:51:49.216920+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF524IWI/,x,,ENCFF524IWI,ENCFF524IWI,/experiments/ENCSR000BKO/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,607944741,ChIP-seq,K562,"bodily fluid,blood",,/biosamples/ENCBS109ENC/,SP1,/files/ENCFF524IWI/@@download/ENCFF524IWI.bigWig,"/files/ENCFF197BGH/,/files/ENCFF617EYG/,/files/ENCFF716PNY/,/files/ENCFF993ZYO/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/bc27cf42-3af8-44d0-a5b7-74655e0d7918/,2020-12-12T04:10:43.016647+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF612GEX/,x,,ENCFF612GEX,ENCFF612GEX,/experiments/ENCSR000BNL/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,456591228,ChIP-seq,K562,"bodily fluid,blood",,/biosamples/ENCBS109ENC/,SP2,/files/ENCFF612GEX/@@download/ENCFF612GEX.bigWig,"/files/ENCFF398XSK/,/files/ENCFF579FHH/,/files/ENCFF395PSG/,/files/ENCFF939RUV/,/files/ENCFF126CVJ/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/f2114457-de2d-41f4-99fd-25222ad15b96/,2021-01-02T05:32:10.974355+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF216QNX/,x,,ENCFF216QNX,ENCFF216QNX,/experiments/ENCSR000BGW/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,569099005,ChIP-seq,K562,"blood,bodily fluid",,/biosamples/ENCBS109ENC/,SPI1,/files/ENCFF216QNX/@@download/ENCFF216QNX.bigWig,"/files/ENCFF395PSG/,/files/ENCFF041NKM/,/files/ENCFF579FHH/,/files/ENCFF410RKP/,/files/ENCFF939RUV/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/73bcca54-3cb5-4c9b-911e-794ad3d14400/,2021-01-05T21:14:31.028314+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF191GNN/,x,,ENCFF191GNN,ENCFF191GNN,/experiments/ENCSR815ZDS/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,765231049,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS207UAM/,/biosamples/ENCBS232KKV/",SREBF1,/files/ENCFF191GNN/@@download/ENCFF191GNN.bigWig,"/files/ENCFF005NXS/,/files/ENCFF625UZL/,/files/ENCFF595DTP/,/files/ENCFF253OGH/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/0f1d5003-35c9-4fbb-99ee-1efb78b5ce7d/,2020-12-03T03:05:13.205570+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF216TRT/,x,,ENCFF216TRT,ENCFF216TRT,/experiments/ENCSR000BLK/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,476633367,ChIP-seq,K562,"blood,bodily fluid",,/biosamples/ENCBS109ENC/,SRF,/files/ENCFF216TRT/@@download/ENCFF216TRT.bigWig,"/files/ENCFF993ZYO/,/files/ENCFF197BGH/,/files/ENCFF242MKA/,/files/ENCFF934DAB/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/ec57a4b6-2c13-42cf-bc2b-e32a2cf92b5a/,2020-12-26T21:26:34.467599+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF704FKY/,x,,ENCFF704FKY,ENCFF704FKY,/experiments/ENCSR832DMO/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,722724944,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS979EXE/,/biosamples/ENCBS312CFO/",SRSF1,/files/ENCFF704FKY/@@download/ENCFF704FKY.bigWig,"/files/ENCFF607DFN/,/files/ENCFF906IHF/,/files/ENCFF564YAS/,/files/ENCFF591RXP/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/b057a87e-3450-4cd4-88d2-67ae93b712fb/,2020-12-03T01:57:50.982673+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF201YMB/,x,,ENCFF201YMB,ENCFF201YMB,/experiments/ENCSR268QIQ/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,518628252,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS757EXI/,/biosamples/ENCBS735VTB/",SRSF3,/files/ENCFF201YMB/@@download/ENCFF201YMB.bigWig,"/files/ENCFF943FKG/,/files/ENCFF178FKJ/,/files/ENCFF750VAF/,/files/ENCFF902SDQ/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/bf5c34b6-fbf6-486f-a6b5-29bc52fd5f18/,2020-12-01T05:32:10.907736+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF786AEW/,x,,ENCFF786AEW,ENCFF786AEW,/experiments/ENCSR222MYK/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,777429515,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS617ILH/,/biosamples/ENCBS887FSB/",SRSF7,/files/ENCFF786AEW/@@download/ENCFF786AEW.bigWig,"/files/ENCFF178FKJ/,/files/ENCFF750VAF/,/files/ENCFF708FFD/,/files/ENCFF218FHN/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/b534185f-a516-422f-87d9-581a29210425/,2020-12-01T06:57:06.945993+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF247POT/,x,,ENCFF247POT,ENCFF247POT,/experiments/ENCSR814AJH/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,799139761,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS331LZB/,/biosamples/ENCBS958AOA/",SRSF9,/files/ENCFF247POT/@@download/ENCFF247POT.bigWig,"/files/ENCFF750VAF/,/files/ENCFF323SRA/,/files/ENCFF289JTM/,/files/ENCFF178FKJ/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/7acaa620-52e2-4c68-b8b9-6381843182be/,2020-12-03T03:15:16.455561+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF171KLX/,x,,ENCFF171KLX,ENCFF171KLX,/experiments/ENCSR000BRR/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1785312855,ChIP-seq,K562,"bodily fluid,blood",,/biosamples/ENCBS109ENC/,STAT5A,/files/ENCFF171KLX/@@download/ENCFF171KLX.bigWig,"/files/ENCFF428XAM/,/files/ENCFF113TEZ/,/files/ENCFF738MWT/,/files/ENCFF728MBI/,/files/ENCFF622ZXQ/,/files/ENCFF838ZUU/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/0add1f4a-97be-4de7-8b0e-1d2f0de02bfb/,2020-12-26T05:40:39.751292+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF498YTJ/,x,,ENCFF498YTJ,ENCFF498YTJ,/experiments/ENCSR894CGX/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,2123082426,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS783WYV/,/biosamples/ENCBS465MWC/",SUPT5H,/files/ENCFF498YTJ/@@download/ENCFF498YTJ.bigWig,"/files/ENCFF218WWJ/,/files/ENCFF747SVU/,/files/ENCFF822ODT/,/files/ENCFF936FZX/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/086d6b61-6fa8-49d4-9c13-05374f45ffb3/,2020-12-01T10:43:38.250529+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF219FGQ/,x,,ENCFF219FGQ,ENCFF219FGQ,/experiments/ENCSR412CTM/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1088955498,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS207UAM/,/biosamples/ENCBS489ZOH/",SUZ12,/files/ENCFF219FGQ/@@download/ENCFF219FGQ.bigWig,"/files/ENCFF275MMX/,/files/ENCFF253OGH/,/files/ENCFF005NXS/,/files/ENCFF895FPP/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/bbf043a8-f7d1-4c39-a696-0fa6025f9a19/,2020-12-01T03:03:31.421398+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF689SMA/,x,,ENCFF689SMA,ENCFF689SMA,/experiments/ENCSR000AUC/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,966619949,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS658RMI/,/biosamples/ENCBS674MPN/",SUZ12,/files/ENCFF689SMA/@@download/ENCFF689SMA.bigWig,"/files/ENCFF420ARY/,/files/ENCFF666YXZ/,/files/ENCFF538VJV/,/files/ENCFF501VQD/,/files/ENCFF226FKB/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/e5684e68-ae98-4ee7-81d4-d055925f56c4/,2020-12-26T23:36:01.646846+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF767FFS/,x,,ENCFF767FFS,ENCFF767FFS,/experiments/ENCSR000BKS/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,228860855,ChIP-seq,K562,"blood,bodily fluid",,/biosamples/ENCBS109ENC/,TAF1,/files/ENCFF767FFS/@@download/ENCFF767FFS.bigWig,"/files/ENCFF014BGO/,/files/ENCFF129MBA/,/files/ENCFF993ZYO/,/files/ENCFF197BGH/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/4141cb88-d7b2-4157-955e-f739f6c40055/,2020-12-10T20:51:42.133201+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF935VKI/,x,,ENCFF935VKI,ENCFF935VKI,/experiments/ENCSR047LSJ/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,838116876,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS292UVA/,/biosamples/ENCBS051ABU/",TAF15,/files/ENCFF935VKI/@@download/ENCFF935VKI.bigWig,"/files/ENCFF641HRH/,/files/ENCFF729KBJ/,/files/ENCFF973ZPV/,/files/ENCFF321KCO/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/85383cb4-c0b3-4f63-949c-27ccd6da20af/,2020-12-01T11:56:35.920999+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF457YNJ/,x,,ENCFF457YNJ,ENCFF457YNJ,/experiments/ENCSR000BNM/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,571245665,ChIP-seq,K562,"bodily fluid,blood",,/biosamples/ENCBS109ENC/,TAF7,/files/ENCFF457YNJ/@@download/ENCFF457YNJ.bigWig,"/files/ENCFF582APR/,/files/ENCFF197BGH/,/files/ENCFF993ZYO/,/files/ENCFF776THS/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/fc46ea90-2323-4fe7-96e0-52d3b6235c94/,2021-01-02T05:24:01.887066+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF502JLG/,x,,ENCFF502JLG,ENCFF502JLG,/experiments/ENCSR100UQX/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,2704386150,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS357NWO/,/biosamples/ENCBS298PAM/",TAF9B,/files/ENCFF502JLG/@@download/ENCFF502JLG.bigWig,"/files/ENCFF048QOU/,/files/ENCFF554APQ/,/files/ENCFF735JLB/,/files/ENCFF370URC/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/662ae95c-a5d6-4d32-9d33-ad8e8668f8cf/,2020-11-29T00:28:20.366721+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF439GTA/,x,,ENCFF439GTA,ENCFF439GTA,/experiments/ENCSR000EHB/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,598862180,ChIP-seq,K562,"bodily fluid,blood",,/biosamples/ENCBS039ENC/,TAL1,/files/ENCFF439GTA/@@download/ENCFF439GTA.bigWig,"/files/ENCFF769RAH/,/files/ENCFF273AEC/,/files/ENCFF120LWE/,/files/ENCFF147YPF/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/4a00ede2-1dc0-45fc-b27f-cd6f8be8a048/,2020-12-27T16:36:32.536512+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF716BYY/,x,,ENCFF716BYY,ENCFF716BYY,/experiments/ENCSR106FRG/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,2316001053,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS839CNN/,/biosamples/ENCBS994WPS/",TAL1,/files/ENCFF716BYY/@@download/ENCFF716BYY.bigWig,"/files/ENCFF631RZK/,/files/ENCFF304UTB/,/files/ENCFF822ODT/,/files/ENCFF970CZZ/,/files/ENCFF936FZX/,/files/ENCFF037WIZ/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/dc7dbada-af19-4a4d-a16c-7b4edbaecc59/,2021-02-11T05:27:27.248084+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF499TQE/,x,,ENCFF499TQE,ENCFF499TQE,/experiments/ENCSR429XTR/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,724378946,ChIP-seq,K562,"blood,bodily fluid",,"/biosamples/ENCBS370BJT/,/biosamples/ENCBS267LNH/",TARDBP,/files/ENCFF499TQE/@@download/ENCFF499TQE.bigWig,"/files/ENCFF401KXT/,/files/ENCFF354NXH/,/files/ENCFF073WKE/,/files/ENCFF956EMH/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/e131cf16-19a2-44c7-bc4d-20e7fe3a1e1a/,2020-12-04T01:10:46.953234+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF072RST/,x,,ENCFF072RST,ENCFF072RST,/experiments/ENCSR033VAZ/,GRCh38,"2_1,3_1","2,3",bigWig,bigWig,,2709994329,ChIP-seq,K562,"blood,bodily fluid",,"/biosamples/ENCBS232KKV/,/biosamples/ENCBS994WPS/",TARDBP,/files/ENCFF072RST/@@download/ENCFF072RST.bigWig,"/files/ENCFF822ODT/,/files/ENCFF023LND/,/files/ENCFF970CZZ/,/files/ENCFF419FNY/,/files/ENCFF037WIZ/,/files/ENCFF936FZX/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/2881e684-6859-494c-a47e-2c151bfb3bc3/,2020-12-09T09:27:41.148926+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF719FMY/,x,,ENCFF719FMY,ENCFF719FMY,/experiments/ENCSR353HEP/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1036085705,ChIP-seq,K562,"blood,bodily fluid",,"/biosamples/ENCBS316CKF/,/biosamples/ENCBS602AAA/",TARDBP,/files/ENCFF719FMY/@@download/ENCFF719FMY.bigWig,"/files/ENCFF989IWZ/,/files/ENCFF793EAF/,/files/ENCFF995UPB/,/files/ENCFF244VAF/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/91762b35-5f6f-4a3e-a533-fc69180fbd8c/,2021-02-04T21:00:55.940679+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF689LKD/,x,,ENCFF689LKD,ENCFF689LKD,/experiments/ENCSR000EGA/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,741642069,ChIP-seq,K562,"blood,bodily fluid",,/biosamples/ENCBS039ENC/,TBL1XR1,/files/ENCFF689LKD/@@download/ENCFF689LKD.bigWig,"/files/ENCFF383CKS/,/files/ENCFF413WFT/,/files/ENCFF396DTD/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/b1dd97f4-ce74-4369-973d-f2743706e880/,2021-01-01T23:06:56.775413+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF422CNL/,x,,ENCFF422CNL,ENCFF422CNL,/experiments/ENCSR000EGB/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,836686341,ChIP-seq,K562,"blood,bodily fluid",,/biosamples/ENCBS039ENC/,TBL1XR1,/files/ENCFF422CNL/@@download/ENCFF422CNL.bigWig,"/files/ENCFF449VIV/,/files/ENCFF473TSK/,/files/ENCFF396DTD/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/285ea994-b16e-403d-a006-d09dd10e8ebe/,2020-12-27T02:39:45.492310+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF276RGD/,x,,ENCFF276RGD,ENCFF276RGD,/experiments/ENCSR189TRZ/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,2182982161,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS783WYV/,/biosamples/ENCBS320BUL/",TCF12,/files/ENCFF276RGD/@@download/ENCFF276RGD.bigWig,"/files/ENCFF144CSQ/,/files/ENCFF152JEU/,/files/ENCFF822ODT/,/files/ENCFF936FZX/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/9c83cb99-7d2b-48bb-9253-95391da22987/,2020-11-28T10:28:48.909466+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF023QKJ/,x,,ENCFF023QKJ,ENCFF023QKJ,/experiments/ENCSR744WOO/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,2082930448,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS783WYV/,/biosamples/ENCBS721MSZ/",TCF12,/files/ENCFF023QKJ/@@download/ENCFF023QKJ.bigWig,"/files/ENCFF822ODT/,/files/ENCFF936FZX/,/files/ENCFF205VVX/,/files/ENCFF762OJZ/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/1312b9ee-af39-469c-886d-15f5dd5f5802/,2020-12-02T12:50:05.803571+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF004SID/,x,,ENCFF004SID,ENCFF004SID,/experiments/ENCSR863KUB/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1306526598,ChIP-seq,K562,"blood,bodily fluid",,"/biosamples/ENCBS316CKF/,/biosamples/ENCBS602AAA/",TCF7,/files/ENCFF004SID/@@download/ENCFF004SID.bigWig,"/files/ENCFF986IBB/,/files/ENCFF318XIW/,/files/ENCFF310ATA/,/files/ENCFF793EAF/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/9e4c9e93-e9be-4f70-9216-f688db3acc88/,2021-02-04T20:10:18.486748+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF883YDF/,x,,ENCFF883YDF,ENCFF883YDF,/experiments/ENCSR888XZK/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,939154270,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS207UAM/,/biosamples/ENCBS201LYR/",TCF7L2,/files/ENCFF883YDF/@@download/ENCFF883YDF.bigWig,"/files/ENCFF005NXS/,/files/ENCFF273OMB/,/files/ENCFF253OGH/,/files/ENCFF718GEW/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/ef1928c2-b8fa-4f67-a714-dfd73029e8c1/,2020-12-03T00:00:41.633989+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF442LBB/,x,,ENCFF442LBB,ENCFF442LBB,/experiments/ENCSR000BRK/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1690935154,ChIP-seq,K562,"bodily fluid,blood",,/biosamples/ENCBS109ENC/,TEAD4,/files/ENCFF442LBB/@@download/ENCFF442LBB.bigWig,"/files/ENCFF595CXI/,/files/ENCFF069RIW/,/files/ENCFF428XAM/,/files/ENCFF838ZUU/,/files/ENCFF728MBI/,/files/ENCFF113TEZ/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/8c0cdba1-47d5-4e2a-a74f-8db73e331401/,2020-12-12T12:05:39.596758+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF316VWM/,x,,ENCFF316VWM,ENCFF316VWM,/experiments/ENCSR000BNN/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,435184783,ChIP-seq,K562,"bodily fluid,blood",,/biosamples/ENCBS109ENC/,THAP1,/files/ENCFF316VWM/@@download/ENCFF316VWM.bigWig,"/files/ENCFF528NBY/,/files/ENCFF993ZYO/,/files/ENCFF105KNM/,/files/ENCFF197BGH/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/a5a46f9e-dce7-459f-be9d-d8a058b541fd/,2020-12-28T01:13:35.200937+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF738DXW/,x,,ENCFF738DXW,ENCFF738DXW,/experiments/ENCSR264CZJ/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,2277142365,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS734NZL/,/biosamples/ENCBS721MSZ/",THRA,/files/ENCFF738DXW/@@download/ENCFF738DXW.bigWig,"/files/ENCFF554APQ/,/files/ENCFF274RVA/,/files/ENCFF735JLB/,/files/ENCFF639TXC/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/1463f5fb-503f-4619-8e95-b31e911979cb/,2020-11-28T04:09:33.027467+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF314MEN/,x,,ENCFF314MEN,ENCFF314MEN,/experiments/ENCSR871TKJ/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,4620924668,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS101QRF/,/biosamples/ENCBS783WYV/",THRAP3,/files/ENCFF314MEN/@@download/ENCFF314MEN.bigWig,"/files/ENCFF554APQ/,/files/ENCFF735JLB/,/files/ENCFF822ODT/,/files/ENCFF936FZX/,/files/ENCFF600OSO/,/files/ENCFF843NNB/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/880e10ce-6341-458d-ab58-7a67c7476bc1/,2020-12-06T23:37:27.224356+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF384ECB/,x,,ENCFF384ECB,ENCFF384ECB,/experiments/ENCSR213HBY/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,4051268626,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS906KIP/,/biosamples/ENCBS320BUL/",TOE1,/files/ENCFF384ECB/@@download/ENCFF384ECB.bigWig,"/files/ENCFF822ODT/,/files/ENCFF936FZX/,/files/ENCFF735JLB/,/files/ENCFF528KWV/,/files/ENCFF554APQ/,/files/ENCFF364OBE/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/9a91822b-be32-4d3f-bf01-ec3dec858bdc/,2021-03-20T00:25:33.412027+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF753EQS/,x,,ENCFF753EQS,ENCFF753EQS,/experiments/ENCSR957LDM/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,2073458731,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS783WYV/,/biosamples/ENCBS721MSZ/",TRIM24,/files/ENCFF753EQS/@@download/ENCFF753EQS.bigWig,"/files/ENCFF900ENE/,/files/ENCFF822ODT/,/files/ENCFF792IXO/,/files/ENCFF936FZX/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/e620959e-69e1-4dde-bef9-c3cbb40348d1/,2020-12-03T08:34:52.717186+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
